participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.treatment,session.config.participation_fee,consent_start2_copy.1.player.id_in_group,consent_start2_copy.1.player.payoff,consent_start2_copy.1.group.id_in_subsession,consent_start2_copy.1.subsession.round_number,ultimatum_customer_vignette.1.player.id_in_group,ultimatum_customer_vignette.1.player.valid_code,ultimatum_customer_vignette.1.player.payoff,ultimatum_customer_vignette.1.group.id_in_subsession,ultimatum_customer_vignette.1.group.amount_offered,ultimatum_customer_vignette.1.group.offer_accepted,ultimatum_customer_vignette.1.subsession.round_number,ultimatum_banker_vignette.1.player.id_in_group,ultimatum_banker_vignette.1.player.valid_code,ultimatum_banker_vignette.1.player.payoff,ultimatum_banker_vignette.1.group.id_in_subsession,ultimatum_banker_vignette.1.group.amount_offered,ultimatum_banker_vignette.1.group.offer_accepted,ultimatum_banker_vignette.1.subsession.round_number
47,g6tj5fz5,,0,11,10,ultimatum_banker_vignette,1,Validation,10.170.176.153,2017-08-17 16:08:48.380555+00:00,0,1,A28S6TTII9JDNI,3II4UPYCOKMVJ6XV17BQBYWCQKIQD8,90,$1.15,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,47,0,1,1,,,,,,,,2,8470232,90,13,10,1,1
48,8k2rxoko,,0,11,10,ultimatum_banker_vignette,1,Validation,10.79.219.198,2017-08-17 16:08:56.249108+00:00,0,1,A24NKUCAX1LURL,3EFVCAY5L4O2GOXRP9G1S56P1YTJ84,40,$0.65,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,48,0,1,1,,,,,,,,1,9177046,40,14,40,1,1
49,kyf0sc9l,,0,11,10,ultimatum_banker_vignette,1,Validation,10.179.204.228,2017-08-17 16:09:12.368988+00:00,0,1,A2L7UCKZXAGENY,3W92K5RLWVWSK1EJ80NHJ97SUVZV5Z,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,49,0,1,1,,,,,,,,1,5069890,0,17,100,0,1
50,waj7lhmg,,0,10,10,ultimatum_banker_vignette,1,Validation,10.169.124.243,2017-08-17 16:09:59.412682+00:00,0,1,A1ZZINLCZZYOH4,3ZY8KE4ISKIHDNXHSSBKHK2JQRMQV7,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,50,0,1,1,,,,,,,,1,,0,41,30,0,1
51,lc1zdr5v,,0,9,10,ultimatum_banker_vignette,1,Results,10.236.23.161,2017-08-17 16:10:01.616618+00:00,0,1,A3AV8KOZW78IEW,3P4RDNWND6LV5U94YVSS5U034UYJIC,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,51,0,1,1,,,,,,,,2,,0,22,10,0,1
52,17i8svcp,,0,11,10,ultimatum_banker_vignette,1,Validation,10.81.229.55,2017-08-17 16:10:09.108639+00:00,0,1,A1T0NW527WZT7G,3PS7W85Z80HW8WC66V0JU7O9J62T98,7,$0.32,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,52,0,1,1,,,,,,,,1,7437124,7,26,7,1,1
53,1as6uvon,,0,9,10,ultimatum_banker_vignette,1,Results,10.69.198.55,2017-08-17 16:10:09.608590+00:00,0,1,A1P8M5BKOTAA8I,3QHK8ZVMINXRDCJYV6COZM9IDTJLB7,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,53,0,1,1,,,,,,,,1,,0,18,5,0,1
54,kflz6qe4,,0,11,10,ultimatum_banker_vignette,1,Validation,10.43.185.17,2017-08-17 16:12:19.305398+00:00,0,1,A31FZDIPS5ZMEJ,3Q8GYXHFEQHWLS8JHJSCTHJ39OJ5CA,88,$1.13,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,54,0,1,1,,,,,,,,2,2674548,88,15,12,1,1
55,hwy9uf6t,,0,11,10,ultimatum_banker_vignette,1,Validation,10.7.198.126,2017-08-17 16:12:30.811829+00:00,0,1,A2PDRB9EI2J77Q,3YDTZAI2WYVU26ULNHKI7TUY5VY14C,5,$0.30,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,55,0,1,1,,,,,,,,1,6206125,5,16,5,1,1
56,g46xoe7t,,0,9,10,ultimatum_banker_vignette,1,Results,10.81.172.78,2017-08-17 16:12:37.309849+00:00,0,1,A1KVYO86HJH01S,3Z3ZLGNNSJ9X1EVY8I5EYPA0Z7U3QO,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,56,0,1,1,,,,,,,,2,,0,18,5,0,1
57,kv51lxj7,,0,9,10,ultimatum_banker_vignette,1,Results,10.155.8.85,2017-08-17 16:12:44.088218+00:00,0,1,A8TIL9U6YHG5,3B837J3LDPB1XWVDBCVFBNSHN9URS4,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,57,0,1,1,,,,,,,,2,,0,17,100,0,1
58,4x2vk7m8,,0,3,10,consent_start2_copy,1,Proceed,10.41.215.197,2017-08-17 16:12:46.327712+00:00,0,1,A2MBB133SZN59T,3570Y55XZQY74SY8U7TSU52B2LFYGT,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,58,0,1,1,,,,,,,,58,,0,1,,,1
59,w688mbvt,,0,9,10,ultimatum_banker_vignette,1,Results,10.109.163.176,2017-08-17 16:32:06.750931+00:00,0,1,AQXAQCJFY2ZA7,3M23Y66PO3M8BDXTJOSH0S1LRMH6SM,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,59,0,1,1,,,,,,,,2,,0,33,0,0,1
60,pmtz874n,,0,11,10,ultimatum_banker_vignette,1,Validation,10.236.12.50,2017-08-17 16:15:14.680379+00:00,0,1,A3PDHDQZZKCTT5,38F5OAUN5OR2P4XIR4LA2SUFDMKH7B,3,$0.28,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,60,0,1,1,,,,,,,,1,482569,3,19,3,1,1
61,pqbv3r3u,,0,3,10,consent_start2_copy,1,Proceed,10.97.160.245,2017-08-17 16:15:44.269521+00:00,0,1,A2O5J0420C1UPC,3U5JL4WY5LO2S7FEUA5P22YZAAC4X6,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,61,0,1,1,,,,,,,,61,,0,1,,,1
62,3aenrw21,,0,11,10,ultimatum_banker_vignette,1,Validation,10.109.135.32,2017-08-17 16:15:50.702575+00:00,0,1,A3KT7FHYY6PF2P,3A7Y0R2P2P3SVPYZXHST84NIS72XJQ,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,62,0,1,1,,,,,,,,1,,0,31,100,0,1
63,b45od6ql,,0,9,10,ultimatum_banker_vignette,1,Results,10.236.186.89,2017-08-17 16:16:40.932136+00:00,0,1,AGXJYG042QDRF,38F5OAUN5OR2P4XIR4LA2SUFDMK7H1,1,$0.26,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,63,0,1,1,,,,,,,,1,,1,20,1,1,1
64,8lvwqnsn,,0,11,10,ultimatum_banker_vignette,1,Validation,10.13.226.198,2017-08-17 16:18:00.873981+00:00,0,1,A2RBYDD9NZUIXB,3TOK3KHVJUXCHLJ5VHG0M1RGP8Y7OP,95,$1.20,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,64,0,1,1,,,,,,,,2,8156615,95,29,5,1,1
65,0i3zyaik,,0,10,10,ultimatum_banker_vignette,1,Validation,10.31.48.247,2017-08-17 16:18:23.854277+00:00,0,1,A3JDTFK27G8D2V,30H4UDGLT3XDNO2TENV4UJTWU2PMPW,10,$0.35,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,65,0,1,1,,,,,,,,1,,10,21,10,1,1
66,l7ti0b0v,,0,11,10,ultimatum_banker_vignette,1,Validation,10.158.160.96,2017-08-17 16:18:40.175454+00:00,0,1,AZ2HZXO2JMWPQ,3IKZ72A5B5V7ETYZCLEZV44SXMCFNM,5,$0.30,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,66,0,1,1,,,,,,,,1,380674,5,23,5,1,1
67,4x7lzneh,,0,11,10,ultimatum_banker_vignette,1,Validation,10.169.197.46,2017-08-17 16:18:44.008145+00:00,0,1,A1N3J21E6L4VVO,3YOH7BII0AMV2KZMFNRNLYQARLVKVA,90,$1.15,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,67,0,1,1,,,,,,,,2,8543222,90,21,10,1,1
68,yux5meup,,0,9,10,ultimatum_banker_vignette,1,Results,10.168.65.231,2017-08-17 16:19:15.060330+00:00,0,1,AU5UJIZ3TLI5M,3WEV0KO0ON77WMC8TB0V6YBD884SD0,100,$1.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,68,0,1,1,,,,,,,,2,,100,37,0,1,1
69,o35ni86x,,0,10,10,ultimatum_banker_vignette,1,Validation,10.63.5.160,2017-08-17 16:19:32.670059+00:00,0,1,A1P0KZVJUL3GUH,3WRFBPLXRB3CYHI6SQDXUVFVUW7N3L,2,$0.27,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,69,0,1,1,,,,,,,,1,,2,24,2,1,1
70,cm2q2z20,,0,11,10,ultimatum_banker_vignette,1,Validation,10.157.160.84,2017-08-17 16:20:00.558121+00:00,0,1,A331EA4IU21KXL,3VHHR074H4W4B0G8IP08UKNMU3TL7M,90,$1.15,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,70,0,1,1,,,,,,,,2,3164182,90,50,10,1,1
71,5xgn7u9x,,0,11,10,ultimatum_banker_vignette,1,Validation,10.65.219.125,2017-08-17 16:21:33.400875+00:00,0,1,A2S834OHCORO1W,3UWN2HHPUZKGIY3LI5EY23N7MC6NSD,95,$1.20,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,71,0,1,1,,,,,,,,2,,95,25,5,1,1
72,mz9gk41h,,0,11,10,ultimatum_banker_vignette,1,Validation,10.234.217.130,2017-08-17 16:24:09.918613+00:00,0,1,A29X1A8AF3TUQP,3OS4RQUCRAU5DK929V9Q494YGXYBFT,50,$0.75,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,72,0,1,1,,,,,,,,2,,50,28,50,1,1
73,pt5379sn,,0,10,10,ultimatum_banker_vignette,1,Validation,10.179.55.98,2017-08-17 16:24:24.212936+00:00,0,1,A381XM5ZPMVMDK,3PDJHANYK6VJL4JD8UGIWEUJIB16H2,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,73,0,1,1,,,,,,,,2,,0,27,100,1,1
74,j40afz9v,,0,11,10,ultimatum_banker_vignette,1,Validation,10.138.121.5,2017-08-17 16:24:43.762404+00:00,0,1,A2E3TO92MCQ9XU,3MTMREQS4WX25WQ5T6JUDM6STI3WAH,50,$0.75,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,74,0,1,1,,,,,,,,1,8455996,50,28,50,1,1
75,0bsxgvft,,0,9,10,ultimatum_banker_vignette,1,Results,10.63.5.160,2017-08-17 16:25:23.376290+00:00,0,1,AYS5D72DT1WNT,33M4IA01QHG9TDHC5M12AV992OXRXD,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,75,0,1,1,,,,,,,,1,,0,39,0,1,1
76,cu3vjvnc,,0,11,10,ultimatum_banker_vignette,1,Validation,10.30.39.212,2017-08-17 16:25:41.521776+00:00,0,1,A3GVGX77WM8V0R,3SLE99ER0OSBI102A73X71KGS2TBZI,5,$0.30,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,76,0,1,1,,,,,,,,1,37780,5,29,5,1,1
77,e5wu30mc,,0,9,10,ultimatum_banker_vignette,1,Results,10.13.194.229,2017-08-17 16:26:35.574975+00:00,0,1,AP5HF8WH24MKV,3FFJ6VRIL23O3O8ICNIMNPL75LUI06,90,$1.15,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,77,0,1,1,,,,,,,,2,,90,30,10,1,1
78,u1d8c0bo,,0,9,10,ultimatum_banker_vignette,1,Results,10.152.233.4,2017-08-17 16:26:43.993244+00:00,0,1,A3AIUG6ILEEBI7,3VE8AYVF8NCMBMBV6JPGD7EX8RE8FS,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,78,0,1,1,,,,,,,,2,,0,31,100,0,1
79,ewsigjet,,0,9,10,ultimatum_banker_vignette,1,Results,10.138.147.190,2017-08-17 16:27:09.089530+00:00,0,1,A1C66QKNXGH895,3SB4CE2TJWAHUWVV3BFGF5KZ2KAAXP,10,$0.35,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,79,0,1,1,,,,,,,,1,,10,32,10,1,1
80,v0rn9mip,,0,9,10,ultimatum_banker_vignette,1,Results,10.65.219.125,2017-08-17 16:29:09.907791+00:00,0,1,A1A4FAPKM8869B,358010RM5F81MKYTE66CBSYCNUBVXB,90,$1.15,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,80,0,1,1,,,,,,,,2,,90,32,10,1,1
81,1r4t4tsa,,0,9,10,ultimatum_banker_vignette,1,Results,10.13.226.198,2017-08-17 16:31:20.619783+00:00,0,1,A1LMOSQXXN17PV,37C0GNLMHGI29OEBMYXS5TFLQJ96DU,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,81,0,1,1,,,,,,,,1,,0,38,0,1,1
82,b4o1uywa,,0,9,10,ultimatum_banker_vignette,1,Results,10.158.162.94,2017-08-17 16:32:13.458170+00:00,0,1,A2L7S6RZOZ6NM9,358010RM5F81MKYTE66CBSYCNUBVXB,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,82,0,1,1,,,,,,,,1,,0,33,0,0,1
83,msepcuz0,,0,11,10,ultimatum_banker_vignette,1,Validation,10.138.147.190,2017-08-17 16:33:32.917744+00:00,0,1,A1CNZWIPBBXLJ,3LEP4MGT3HF8F0V6IPE0G91D4KKDBM,5,$0.30,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,83,0,1,1,,,,,,,,1,3721972,5,35,5,1,1
84,qor0f1sf,,0,11,10,ultimatum_banker_vignette,1,Validation,10.7.198.126,2017-08-17 16:33:40.521842+00:00,0,1,A1CHC8M7CWC254,3I7DHKZYGOF3O4ST8LID1N4661EF5Y,95,$1.20,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,84,0,1,1,,,,,,,,2,4206892,95,35,5,1,1
85,d28wz0pl,,0,9,10,ultimatum_banker_vignette,1,Results,10.138.121.5,2017-08-17 16:34:16.071496+00:00,0,1,A241O4NWFBWXLZ,3SB4CE2TJWAHUWVV3BFGF5KZ2KAAXP,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,85,0,1,1,,,,,,,,1,,0,36,0,1,1
86,bavgcq1b,,0,11,10,ultimatum_banker_vignette,1,Validation,10.150.73.107,2017-08-17 16:38:13.848783+00:00,0,1,AY7118XTQ3FDG,3QL2OFSM97X0BHEPLJOYNYJP09NCNB,100,$1.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,86,0,1,1,,,,,,,,2,798794,100,39,0,1,1
87,r2uvuhra,,0,11,10,ultimatum_banker_vignette,1,Validation,10.154.45.231,2017-08-17 16:38:55.718184+00:00,0,1,A38OIF79EFST05,3DHE4R9OCXQH37511MMXL116N6O2GK,100,$1.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,87,0,1,1,,,,,,,,2,,100,36,0,1,1
88,z8lc02v0,,0,11,10,ultimatum_banker_vignette,1,Validation,10.236.23.161,2017-08-17 16:39:22.057922+00:00,0,1,A7XRBKXXCQX4B,3FIJLY1B6VJ7HEACS0RRZT9NX1GFPL,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,88,0,1,1,,,,,,,,1,1131449,0,37,0,1,1
89,r9g3xen3,,0,11,10,ultimatum_banker_vignette,1,Validation,10.146.95.78,2017-08-17 16:48:14.500533+00:00,0,1,A21L0DMOM4RE0U,374TNBHA8CAYHHSMX3Y4OJ6D88TQYL,100,$1.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,89,0,1,1,,,,,,,,2,1444555,100,38,0,1,1
90,x4wh1tso,,0,11,10,ultimatum_banker_vignette,1,Validation,10.99.212.2,2017-08-17 16:50:49.990549+00:00,0,1,A1HYWOOB0DUMR5,3TR2532VIQ9FCAE3WUJ38RAYV396JB,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,90,0,1,1,,,,,,,,2,857500,0,40,8,0,1
91,pszsgrze,,0,11,10,ultimatum_banker_vignette,1,Validation,10.41.215.197,2017-08-17 16:51:36.747657+00:00,0,1,A2XMO68T3BJFFA,35L9RVQFCPX4NF9E4CELCK8ZLXGUHP,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,91,0,1,1,,,,,,,,1,8769975,0,40,8,0,1
92,7pdug6po,,0,11,10,ultimatum_banker_vignette,1,Validation,10.63.231.107,2017-08-17 16:52:24.612023+00:00,0,1,A1SZOM6LRRMPOX,3U5JL4WY5LO2S7FEUA5P22YZAAC4X6,1,$0.26,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,92,0,1,1,,,,,,,,1,9148345,1,42,1,1,1
93,e1o5y80i,,0,9,10,ultimatum_banker_vignette,1,Results,10.69.198.55,2017-08-17 16:52:34.880473+00:00,0,1,A1CKFNKYV9OMY0,3M23Y66PO3M8BDXTJOSH0S1LRMH6SM,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,93,0,1,1,,,,,,,,2,,0,41,30,0,1
94,kuasdwt3,,0,3,10,consent_start2_copy,1,Proceed,10.167.190.210,2017-08-17 16:52:49.265746+00:00,0,1,A97VLO1EZGZNW,3TPWUS5F8AGQYBN3DKFLJHWGTLTCW4,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,94,0,1,1,,,,,,,,94,,0,1,,,1
95,4tdv6hg9,,0,11,10,ultimatum_banker_vignette,1,Validation,10.30.53.152,2017-08-17 16:52:53.085803+00:00,0,1,A1D8QVRCSO75XI,3QAVNHZ3ENJMU2E6PSCS4BPCVB4AL7,95,$1.20,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,95,0,1,1,,,,,,,,2,8829221,95,43,5,1,1
96,mqfkzbju,,0,3,10,consent_start2_copy,1,Proceed,10.147.39.151,2017-08-17 16:54:34.108521+00:00,0,1,A3PTY2GRDKPF4B,3EICBYG645B4SRN46LW6UR28RPKJCG,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,96,0,1,1,,,,,,,,96,,0,1,,,1
97,t3mrci39,,0,4,10,ultimatum_banker_vignette,1,WaitToStart,10.146.95.78,2017-08-17 16:54:44.863821+00:00,0,1,A240OTT1T85UGT,3AMW0RGHOEHJ56NTQOA47YIWZS4NP2,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,97,0,1,1,,,,,,,,97,,0,1,,,1
98,a3zjqv0l,,0,11,10,ultimatum_banker_vignette,1,Validation,10.65.219.125,2017-08-17 16:55:36.169945+00:00,0,1,A3TJ62NECUFWBG,3EICBYG645B4SRN46LW6UR28RPKJCG,5,$0.30,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,98,0,1,1,,,,,,,,1,808299,5,43,5,1,1
99,lj6wtf7n,,0,11,10,ultimatum_banker_vignette,1,Validation,10.81.229.55,2017-08-17 16:56:40.592526+00:00,0,1,A18MC27WTCEBA2,3HQUKB7LNGTZIT3U4D7MT5J9RPLHHI,95,$1.20,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,99,0,1,1,,,,,,,,2,7300170,95,44,5,1,1
100,1l0wli84,,0,11,10,ultimatum_banker_vignette,1,Validation,10.63.100.174,2017-08-17 16:57:19.375749+00:00,0,1,A2V3QINUTX8V32,3ZV9H2YQQEM2LBRKKR4KQESMN8H3WY,80,$1.05,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,100,0,1,1,,,,,,,,2,6131958,80,45,20,1,1
101,68ab6cpe,,0,9,10,ultimatum_banker_vignette,1,Results,10.63.211.204,2017-08-17 16:57:59.310590+00:00,0,1,A1ESKJFDQUMBL4,3SPJ033422IHVUO92DEVRIURUD2YJ3,20,$0.45,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,101,0,1,1,,,,,,,,1,,20,45,20,1,1
102,pa3bkj6g,,0,11,10,ultimatum_banker_vignette,1,Validation,10.183.102.41,2017-08-17 16:59:16.455377+00:00,0,1,A1QP4NP83WGF17,3PB5A5BD0WLOP8277Y3SHSIEYMD7G8,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,102,0,1,1,,,,,,,,1,5659297,0,48,25,0,1
103,2p4igplg,,0,9,10,ultimatum_banker_vignette,1,Results,10.61.164.249,2017-08-17 17:01:20.415484+00:00,0,1,AD8JNBDMO3NED,3ZY8KE4ISKIHDNXHSSBKHK2JQRMQV7,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,103,0,1,1,,,,,,,,2,,0,46,0,0,1
