participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.treatment,session.config.real_world_currency_per_point,consent_start2_copy.1.player.id_in_group,consent_start2_copy.1.player.payoff,consent_start2_copy.1.group.id_in_subsession,consent_start2_copy.1.subsession.round_number,ultimatum_windfall_vignette.1.player.id_in_group,ultimatum_windfall_vignette.1.player.valid_code,ultimatum_windfall_vignette.1.player.payoff,ultimatum_windfall_vignette.1.group.id_in_subsession,ultimatum_windfall_vignette.1.group.amount_offered,ultimatum_windfall_vignette.1.group.offer_accepted,ultimatum_windfall_vignette.1.subsession.round_number,consent_start.1.player.id_in_group,consent_start.1.player.payoff,consent_start.1.group.id_in_subsession,consent_start.1.subsession.round_number,ultimatum_t1.1.player.id_in_group,ultimatum_t1.1.player.valid_code,ultimatum_t1.1.player.payoff,ultimatum_t1.1.group.id_in_subsession,ultimatum_t1.1.group.amount_offered,ultimatum_t1.1.group.offer_accepted,ultimatum_t1.1.subsession.round_number
48,xhze2hzt,,0,10,9,ultimatum_t1,1,Validation,10.186.38.2,2017-08-18 13:52:15.931573+00:00,0,1,A2K7AVZWEC9B14,3AMYWKA6YC1TDL50C7B8GNRKU01O60,0.50,$0.75,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,48,0.00,1,1,2,2873740,0.50,21,0.50,1,1
49,fa2w1bqk,,0,10,9,ultimatum_t1,1,Validation,10.236.186.89,2017-08-18 13:52:18.252874+00:00,0,1,AX6JQ37WUHFSH,3TVRFO09GLUYQFMZ0246OJ0AWZVLXA,0.50,$0.75,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,49,0.00,1,1,1,5080078,0.50,22,0.50,1,1
50,v3srm4qx,,0,8,9,ultimatum_t1,1,Results,10.31.48.247,2017-08-18 13:54:25.076792+00:00,0,1,A3VXSCZ7NP7ZI2,3L0KT67Y8FVAUX7ZP7N9JJLEQZXYS7,0.50,$0.75,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,50,0.00,1,1,2,,0.50,22,0.50,1,1
51,iy1bbi6q,,0,10,9,ultimatum_t1,1,Validation,10.79.219.198,2017-08-18 13:55:29.155482+00:00,0,1,A1DJBDVXF6Z1KK,3HFNH7HEMITYVQ7M3XCYHJZ93FMGQ2,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,51,0.00,1,1,1,6291916,0.00,23,0.50,0,1
52,gddeda9z,,0,8,9,ultimatum_t1,1,Results,10.63.30.96,2017-08-18 13:56:08.645699+00:00,0,1,A3QZZS1DV85WKU,3U84XHCDIDSRX2FTVSTAZNEAIDYZ4S,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,52,0.00,1,1,2,,0.00,23,0.50,0,1
53,8zw3ptyj,,0,8,9,ultimatum_t1,1,Results,10.157.112.148,2017-08-18 13:56:47.763216+00:00,0,1,A21992GZ32431E,3M0NZ3JDP2D9TLJT9XCK4FKOI9TZ5X,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,53,0.00,1,1,1,,0.00,47,0.00,0,1
54,fuuuqh4v,,0,8,9,ultimatum_t1,1,Results,10.234.210.245,2017-08-18 13:57:19.365829+00:00,0,1,A12NNJKHIZP1TY,3TPWUS5F8AGQYBN3DKFLJHWGTOBWCC,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,54,0.00,1,1,1,,0.00,38,0.00,0,1
55,2fqixap2,,0,10,9,ultimatum_t1,1,Validation,10.16.227.159,2017-08-18 13:57:55.004453+00:00,0,1,AL16M1OV8KC2,3H7XDTSHKD63FN38F6B498HVRG3GW6,0.50,$0.75,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,55,0.00,1,1,1,1547251,0.50,24,0.50,1,1
56,mrer57kt,,0,9,9,ultimatum_t1,1,Validation,10.157.112.148,2017-08-18 13:58:02.401308+00:00,0,1,A3F96LHAN1698L,39GHHAVOMG61XNAPD6QOBTQKZFLJ4R,0.50,$0.75,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,56,0.00,1,1,1,,0.50,25,0.50,1,1
57,felr1un6,,0,10,9,ultimatum_t1,1,Validation,10.65.88.66,2017-08-18 13:58:45.322015+00:00,0,1,A2C8I5X4J31HFE,3WLEIWSYHPWV330CLS4F61D729LH2O,0.50,$0.75,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,57,0.00,1,1,2,7912229,0.50,25,0.50,1,1
58,870lxznk,,0,8,9,ultimatum_t1,1,Results,10.81.172.78,2017-08-18 14:00:14.299954+00:00,0,1,A1U559EC2L0GP3,39DD6S19JQQ9P4CMKY5N89Q1V2SZEY,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,58,0.00,1,1,2,,0.00,35,0.00,0,1
59,i0qvaj6d,,0,8,9,ultimatum_t1,1,Results,10.167.190.210,2017-08-18 14:00:40.686546+00:00,0,1,A2TTAG8NJ9EOIE,3YZ8UPK3VU1D67YYIK0K1TBJ880UCB,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,59,0.00,1,1,2,,0.00,47,0.00,0,1
60,dp2sp501,,0,10,9,ultimatum_t1,1,Validation,10.71.204.252,2017-08-18 14:02:29.020517+00:00,0,1,A21VFTNS5FSCL7,3N4BPTXIO97VP5AMAXHIPCORDH9UKO,0.50,$0.75,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,60,0.00,1,1,2,5525849,0.50,26,0.50,1,1
61,iojg5eg3,,0,8,9,ultimatum_t1,1,Results,10.180.71.118,2017-08-18 14:02:40.846534+00:00,0,1,AJZBAP861F6X1,3OUYGIZWR8DGKAVMPI86WMMJR2BP0H,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,61,0.00,1,1,1,,0.00,27,0.00,0,1
62,2s8hqwme,,0,10,9,ultimatum_t1,1,Validation,10.16.187.240,2017-08-18 14:05:25.640599+00:00,0,1,A12VU5YSHGQH2V,3M23Y66PO3M8BDXTJOSH0S1LRP56SG,0.50,$0.75,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,62,0.00,1,1,2,9368705,0.50,32,0.50,1,1
63,d960ciml,,0,10,9,ultimatum_t1,1,Validation,10.186.38.2,2017-08-18 14:05:58.881712+00:00,0,1,AIEJ3ECA0KG9F,3UJ1CZ6IZI4CS9XFE5IC8MNLVUTS5L,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,63,0.00,1,1,2,1276563,0.00,27,0.00,0,1
64,jprp0xdd,,0,10,9,ultimatum_t1,1,Validation,10.109.135.32,2017-08-18 14:06:23.010400+00:00,0,1,A1C5SQZ045W0L5,3C44YUNSI24AJUWG1UW1BT62LRKPDA,1.00,$1.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,64,0.00,1,1,2,4928455,1.00,28,1.00,1,1
65,86uiml48,,0,8,9,ultimatum_t1,1,Results,10.81.172.78,2017-08-18 14:06:59.752231+00:00,0,1,A63TH5FIKPBP2,3RRCEFRB7NRVF4CDPED7D577RAD4BS,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,65,0.00,1,1,1,,0.00,28,1.00,1,1
66,tr1g1dma,,0,10,9,ultimatum_t1,1,Validation,10.229.95.34,2017-08-18 14:08:00.030716+00:00,0,1,A1BZOSLWCH786,39GAF6DQWSFTWJD07DL5GJUBIIIV1B,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,66,0.00,1,1,2,4186313,0.00,38,0.00,0,1
67,fb2njbsx,,0,10,9,ultimatum_t1,1,Validation,10.13.226.198,2017-08-18 14:10:03.450536+00:00,0,1,A6W79094M07TC,3LOZAJ85YESSPT0RQWM19N11QZ4X2X,0.10,$0.35,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,67,0.00,1,1,2,44,0.10,29,0.10,1,1
68,1aumq9ec,,0,10,9,ultimatum_t1,1,Validation,10.236.186.89,2017-08-18 14:10:25.355863+00:00,0,1,A2JLZRA9H5T7M6,3TK8OJTYM20WDBW2SFWVHFC9LYOPV9,0.40,$0.65,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,68,0.00,1,1,2,178426,0.40,33,0.40,1,1
69,ule9qqnz,,0,10,9,ultimatum_t1,1,Validation,10.111.221.243,2017-08-18 14:10:39.633169+00:00,0,1,A3OVBX8053MN1T,32RIADZISTJUWQTF00Z23UH7VYZ4ST,0.50,$0.75,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,69,0.00,1,1,1,4438967,0.50,30,0.50,1,1
70,agmn7b7m,,0,10,9,ultimatum_t1,1,Validation,10.157.160.84,2017-08-18 14:12:17.396690+00:00,0,1,A23TV7UK738S25,308Q0PEVB9S6ZIWVCJ1FG0M08SB9I2,0.50,$0.75,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,70,0.00,1,1,2,7682077,0.50,30,0.50,1,1
71,ngary2qy,,0,10,9,ultimatum_t1,1,Validation,10.99.212.2,2017-08-18 14:12:23.189871+00:00,0,1,A389A1W6Z9ZHGI,3B4YI393VABDYBVQQ1VK1XXD9E1SSN,0.40,$0.65,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,71,0.00,1,1,2,6243315,0.40,31,0.40,1,1
72,r0ig04ap,,0,10,9,ultimatum_t1,1,Validation,10.31.48.247,2017-08-18 14:12:31.066685+00:00,0,1,A2PUH9JQDD076P,38F5OAUN5OR2P4XIR4LA2SUFDP87HV,0.60,$0.85,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,72,0.00,1,1,1,4312537,0.60,31,0.40,1,1
73,xwurd06c,,0,10,9,ultimatum_t1,1,Validation,10.150.98.212,2017-08-18 14:12:34.068335+00:00,0,1,AHQXCSWP0U6KO,3Z7EFSHGNAT5NBSTNPB7L0AN2QHXC6,0.50,$0.75,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,73,0.00,1,1,1,7336206,0.50,32,0.50,1,1
74,ou7w299k,,0,10,9,ultimatum_t1,1,Validation,10.43.185.17,2017-08-18 14:13:06.001811+00:00,0,1,A3RJ8NZQ8BRTZM,3RJSC4XJ119CR0D353ZSYGH202B50C,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,74,0.00,1,1,1,2667999,0.00,35,0.00,0,1
75,irkxatio,,0,8,9,ultimatum_t1,1,Results,10.155.8.85,2017-08-18 14:13:28.441101+00:00,0,1,A14F22QXIGMF1T,3BF51CHDTWPO7TXY6501NDKS5B20HO,0.60,$0.85,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,75,0.00,1,1,1,,0.60,33,0.40,1,1
76,o3abxze5,,0,8,9,ultimatum_t1,1,Results,10.147.39.151,2017-08-18 14:14:19.751548+00:00,0,1,A48J6QE7ODQKY,3TOK3KHVJUXCHLJ5VHG0M1RGPBM7OJ,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,76,0.00,1,1,1,,0.00,34,0.00,0,1
77,aswb8xe3,,0,10,9,ultimatum_t1,1,Validation,10.152.65.114,2017-08-18 14:14:22.664675+00:00,0,1,A3HOBJ4PJUOCUN,3RWE2M8QWIPGHPJ993VESXHORNB0NX,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,77,0.00,1,1,2,3545655,0.00,34,0.00,0,1
78,pyfop5hx,,0,10,9,ultimatum_t1,1,Validation,10.109.135.32,2017-08-18 14:19:46.370760+00:00,0,1,A249M2F9FFNIK2,3GNA64GUZFJ0FTI2M1T7DM8KD695QA,0.50,$0.75,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,78,0.00,1,1,1,5394317,0.50,36,0.50,1,1
79,n62l3i81,,0,10,9,ultimatum_t1,1,Validation,10.79.219.198,2017-08-18 14:20:09.094341+00:00,0,1,ARBKDP2LJ7J3I,3KIBXJ1WD690C0QPEB59Q6W2VVMKO2,0.50,$0.75,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,79,0.00,1,1,2,802363,0.50,36,0.50,1,1
80,26ubn3as,,0,10,9,ultimatum_t1,1,Validation,10.109.135.32,2017-08-18 14:21:23.672998+00:00,0,1,A1W16H497VK9Z2,3I0BTBYZAY0ATONNG54P9DFVV7EY0K,0.50,$0.75,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,80,0.00,1,1,1,2515249,0.50,37,0.50,1,1
81,pepw4k6q,,0,8,9,ultimatum_t1,1,Results,10.45.224.229,2017-08-18 14:21:38.350910+00:00,0,1,A2EUWCE12PFBDL,3PJUZCGDJ7VDACKI3XPO3BSM5W689T,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,81,0.00,1,1,2,,0.00,42,0.50,0,1
82,sv9k4ra2,,0,9,9,ultimatum_t1,1,Validation,10.145.25.250,2017-08-18 14:25:10.211589+00:00,0,1,AVH8K76ZE71HD,3PMBY0YE28IFMFAVK95T5XO5VNR9C0,0.50,$0.75,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,82,0.00,1,1,2,,0.50,37,0.50,1,1
83,8mdfvh1e,,0,8,9,ultimatum_t1,1,Results,10.69.198.55,2017-08-18 14:38:06.996928+00:00,0,1,A2B6IFOZY2D4A4,3PMBY0YE28IFMFAVK95T5XO5VNS9C1,0.50,$0.75,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,83,0.00,1,1,1,,0.50,39,0.50,1,1
84,yx4c1n9y,,0,10,9,ultimatum_t1,1,Validation,10.16.187.240,2017-08-18 14:40:30.165895+00:00,0,1,ABO9F0JD9NN54,3VNL7UK1XGY5963J9H0B43AKM7NTFW,0.50,$0.75,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,84,0.00,1,1,2,8855841,0.50,39,0.50,1,1
85,dv9ou9jb,,0,10,9,ultimatum_t1,1,Validation,10.93.229.188,2017-08-18 14:42:12.362066+00:00,0,1,A2SC7SYQ22RJBR,35LDD5557BJCCX5D1VQWY27X0V8KMO,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,85,0.00,1,1,2,2040771,0.00,43,0.50,0,1
86,pp2mq9bt,,0,10,9,ultimatum_t1,1,Validation,10.234.210.245,2017-08-18 14:42:12.606035+00:00,0,1,AJ9UO2RS5ELAK,338JKRMM27EK86VGY7XUCJW5EXFHAX,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,86,0.00,1,1,1,,0.00,40,0.51,0,1
87,sdgc19z3,,0,10,9,ultimatum_t1,1,Validation,10.179.55.98,2017-08-18 14:51:16.824265+00:00,0,1,A2089GGBHBLVSQ,3UWN2HHPUZKGIY3LI5EY23N7MFVSND,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,87,0.00,1,1,1,581979,0.00,42,0.50,0,1
88,mcpjus5t,,0,8,9,ultimatum_t1,1,Results,10.150.135.91,2017-08-18 14:51:57.951903+00:00,0,1,ASJSRTPWPGMVW,3O7L7BFSHF4NUENCKUH18ENBZPTIEN,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,88,0.00,1,1,1,,0.00,43,0.50,0,1
89,hkok73hu,,0,8,9,ultimatum_t1,1,Results,10.158.162.94,2017-08-18 15:01:19.049921+00:00,0,1,A39A7S4KY5TLW7,3K9FOBBF2IYTEL8VYWHXQH9CULOLNT,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,89,0.00,1,1,2,,0.00,45,0.00,0,1
90,lnwimy4e,,0,8,9,ultimatum_t1,1,Results,10.154.45.231,2017-08-18 15:05:14.378738+00:00,0,1,A1XNVHBT1JTHQ,3Z7ISHFUH1ASG32V7VJNGZUFKZXZ82,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,90,0.00,1,1,1,,0.00,48,0.00,0,1
91,z8s7dq2t,,0,8,9,ultimatum_t1,1,Results,10.63.30.96,2017-08-18 15:06:57.987963+00:00,0,1,A2JJRPI671MF0U,36TFCYNS45PW4J399HP8WR73FIPHX2,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,91,0.00,1,1,2,,0.00,44,0.00,0,1
92,tb02h0eh,,0,8,9,ultimatum_t1,1,Results,10.231.231.232,2017-08-18 15:11:12.662209+00:00,0,1,A1T5QM3GO7VTUA,3P529IW9KZ0HQTVE08YKIC03SU3LFN,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,92,0.00,1,1,1,,0.00,46,0.00,0,1
93,zmh9o48o,,0,8,9,ultimatum_t1,1,Results,10.71.207.7,2017-08-18 15:12:52.958362+00:00,0,1,A3J84UA7THFJGI,30MVJZJNHNS2UTG1U1MFS110L73J9R,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,93,0.00,1,1,2,,0.00,48,0.00,0,1
94,si73i4rj,,0,10,9,ultimatum_t1,1,Validation,10.97.160.245,2017-08-18 15:24:13.886790+00:00,0,1,A10249252O9I20MRSOBVF,3WAKVUDHUXV7UQ32R3S9L7J57YG7U4,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,94,0.00,1,1,2,1617367,0.00,46,0.00,0,1
95,e8wefa6y,,0,0,9,,,,,,0,0,,,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,95,0.00,1,1,95,,0.00,1,,,1
96,nisagkw5,,0,0,9,,,,,,0,0,,,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,96,0.00,1,1,96,,0.00,1,,,1
97,im4zbioy,,0,0,9,,,,,,0,0,,,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,97,0.00,1,1,97,,0.00,1,,,1
98,56a8ql3a,,0,0,9,,,,,,0,0,,,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,98,0.00,1,1,98,,0.00,1,,,1
99,gpianpm0,,0,0,9,,,,,,0,0,,,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,99,0.00,1,1,99,,0.00,1,,,1
100,y7q7thw8,,0,0,9,,,,,,0,0,,,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,100,0.00,1,1,100,,0.00,1,,,1
101,mpgm31v7,,0,0,9,,,,,,0,0,,,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,101,0.00,1,1,101,,0.00,1,,,1
102,h84arac0,,0,0,9,,,,,,0,0,,,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,102,0.00,1,1,102,,0.00,1,,,1
103,e6rq08j4,,0,0,9,,,,,,0,0,,,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,103,0.00,1,1,103,,0.00,1,,,1
104,jyp2g154,,0,0,9,,,,,,0,0,,,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,104,0.00,1,1,104,,0.00,1,,,1
105,unysexf0,,0,0,9,,,,,,0,0,,,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,105,0.00,1,1,105,,0.00,1,,,1
106,vf6grf0q,,0,0,9,,,,,,0,0,,,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,106,0.00,1,1,106,,0.00,1,,,1
107,ab0n1mnw,,0,0,9,,,,,,0,0,,,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,107,0.00,1,1,107,,0.00,1,,,1
